ID,followers,posts,avatar,max_comments,min_comments,mean_comments,max_likes,min_likes,mean_likes
nytimes,2505481,3766,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10995130_343353749194642_863133008_a.jpg,183,1,74.25,23072,530,10462.8333333
ymorbeauty,20563,862,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14449175_595525237286358_9038555608378245120_a.jpg,26,1,15.25,643,329,480.5
al_bizzy,22317,799,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16122506_1082575721869600_4921207071451381760_n.jpg,18,0,7.41666666667,436,41,201.416666667
parkncube,205051,3938,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14709432_672975022853015_5911166019220537344_a.jpg,51,8,27.5,3754,1639,2817.0
amsterdamlightfestival,7303,982,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13643663_1169154796438385_1614269486_a.jpg,5,1,3.16666666667,308,108,188.916666667
belledecouture,32448,4405,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15876775_1193389244086156_1204798245616746496_n.jpg,173,35,70.0833333333,6908,319,1210.58333333
_browsbyash,228295,1112,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14540481_1802938986661323_4519913944680235008_a.jpg,391,8,67.5833333333,27023,1187,4214.41666667
giasaysthat,53567,2959,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16788994_415720982109880_3249959614959058944_a.jpg,36,4,10.8333333333,1281,464,708.166666667
roywrench,126554,1744,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13098874_1627513514240413_1096489659_a.jpg,7,0,3.16666666667,353,151,269.75
macenzo,406495,2297,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14052542_1047753318677308_1140615653_a.jpg,182,47,92.4166666667,14280,5304,7980.25
andyheart,138704,2034,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11351876_417730305083410_869822845_a.jpg,38,8,17.8333333333,1289,463,925.916666667
kaycaden,1307,175,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17882301_1685957965037781_108907301041078272_a.jpg,10,1,6.0,243,122,186.583333333
fashiooworld,45838,287,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16230736_1153290774789980_1631499608637046784_a.jpg,140,111,124.75,5560,1276,2035.75
uwa2000,208531,3097,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11328353_831557036935622_409227428_a.jpg,82,23,47.0,2216,381,1307.83333333
cozyhome.msk,1333,104,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14592140_1713689818958618_5603752098626797568_a.jpg,0,0,0.0,94,18,49.0833333333
ladyflashback,3627,3172,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14334691_307197459654513_8900852776410546176_a.jpg,9,1,6.0,156,52,114.5
missjulee,17455,3361,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13703201_1009492519168707_1625397184_a.jpg,32,8,16.1666666667,528,187,381.166666667
abikiniaday,649493,2983,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10950496_373556392769141_420168848_a.jpg,661,13,107.0,9100,2741,5894.5
rachelzoe,2611261,4077,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12407343_934954946573677_1205260216_a.jpg,142,16,54.9166666667,17283,3496,10063.9166667
ponysmakeup,3540044,717,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14072999_295659270804762_456713422_a.jpg,537,59,238.666666667,217074,56838,120884.666667
modelmayi,11701,701,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17494332_1438380273127951_1379600365137166336_a.jpg,39,3,12.5833333333,591,95,297.666666667
everythingcurvyandchic,204673,2705,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13732337_1781160945474041_836480854_a.jpg,31,3,14.8333333333,1357,156,712.0
hazeface,5249,897,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14561809_1800355896843060_9204055120793305088_a.jpg,5,0,1.66666666667,122,24,61.9166666667
cyberfashioninspiration,71684,1161,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13402164_144843002596135_293097155_a.jpg,44,19,27.5,1764,403,931.916666667
smallrocks,1560,2589,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10919362_912406628771457_656177519_a.jpg,10,1,3.58333333333,124,13,72.75
katherine_ormerod,28020,1762,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12534284_740066399457194_578672211_a.jpg,21,1,11.5833333333,914,158,406.25
melodiejeng,19674,3147,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10890678_381140898730234_138241087_a.jpg,13,3,7.58333333333,456,136,237.583333333
natgeo,75660442,13686,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13597791_261499887553333_1855531912_a.jpg,3793,699,1339.33333333,817536,189986,425362.333333
stephanielee199,141160,254,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/928018_320519988104499_1389584850_a.jpg,37,6,21.8333333333,8810,1867,5221.83333333
gentlemen_class_,2942,656,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15259018_1033852146758252_817811178167205888_a.jpg,8,0,2.83333333333,149,56,84.5
fashionlady.ss,2839,53,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17881448_1841156142817994_8794740734574985216_a.jpg,58,12,36.0833333333,5938,55,1656.75
jackguinness,54409,1907,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12256659_1077931095550224_13597915_a.jpg,43,0,12.0,1054,162,514.666666667
coolcoolbeverage,4495,112,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13397664_501477046724735_594129952_a.jpg,7,0,2.25,201,53,116.25
emily_luciano,285615,1460,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17126789_394143644285092_1133782864047898624_a.jpg,260,98,174.916666667,10021,3562,7845.33333333
margaret__zhang,858896,3979,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12677398_1557217651243750_415511181_a.jpg,107,27,73.6666666667,19745,3663,12088.1666667
frassyaudrey,77010,4862,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15048259_581889565348272_6500815885945536512_a.jpg,65,14,29.5833333333,2535,1511,2092.83333333
nathb,5856,421,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17076964_689248717866813_6617387779464626176_a.jpg,65,13,29.6666666667,1177,211,506.75
teerwayde,20157,5346,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15101590_1802997959968235_8104802007098851328_a.jpg,8,0,3.16666666667,564,70,167.166666667
sergio_ines,11483,1658,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12599235_1572625539728598_842565252_a.jpg,27,0,7.08333333333,1329,124,313.083333333
wmag,2683968,4791,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14350452_1190125297676632_2043518248_a.jpg,319,24,88.75,30516,2766,9629.66666667
kbstyled,93949,2132,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16906968_1854644724816522_7582476938149625856_a.jpg,130,27,75.3333333333,2930,505,1012.75
amazingfashioni,2114,41,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17818183_1930490113849556_3329676286736990208_a.jpg,28,9,16.5833333333,5244,237,1048.75
liketoknow.it,2450915,12699,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16788447_257769274669757_3870793448218951680_a.jpg,181,24,73.1666666667,47680,2444,16096.0
chrisellelim,874864,9087,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17437993_1830638447263171_5844458146252193792_a.jpg,158,44,95.0,18541,5434,12272.1666667
stylefriques,887806,2174,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12918018_517985171719983_879122424_a.jpg,96,56,71.5,16834,7697,11356.3333333
shellystuckman,17435,1159,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17596324_821024888049362_4243675568190521344_a.jpg,76,23,48.5833333333,948,280,459.916666667
patmcgrathreal,1342691,2615,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10802424_1590446254510200_696605099_a.jpg,315,34,109.666666667,25589,5129,12630.1666667
happilygrey,832755,4974,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17127012_734859896695087_526593360203350016_n.jpg,204,30,105.666666667,18435,3769,10165.0
mrtimefreezer,1874,917,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16230063_260829901019641_7013799998026416128_a.jpg,12,1,5.33333333333,220,125,179.666666667
mikenouveau,15652,4316,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11280561_1696765483886204_41770749_a.jpg,17,4,9.16666666667,718,150,297.916666667
tinaleung,121058,12747,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11850327_1625444227703756_1337415491_a.jpg,26,3,9.58333333333,1442,415,714.083333333
stylecaster,113902,3373,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12479173_1668342073425110_2022181803_a.jpg,9,1,5.33333333333,658,96,359.75
gretaeagan,2720,1363,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13391284_867743066664024_800546545_a.jpg,9,1,3.75,116,39,79.1666666667
catmeffan,66183,2365,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17663553_625086867685757_4986558018222030848_a.jpg,40,8,18.8333333333,2166,699,1316.25
afroditeskitchen,13867,347,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11809651_1450775768582775_581984743_a.jpg,26,2,15.4166666667,525,253,361.916666667
couldihavethat,126155,2722,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11875387_521655891315076_1649275104_a.jpg,34,6,17.0833333333,4623,362,1088.83333333
heybiblee,5844841,955,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13402195_1397442250269559_23667803_a.jpg,13530,1043,5022.83333333,963629,318433,575188.666667
victoriabeckham,14895821,1656,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16465361_1632624567043007_3579790331375255552_a.jpg,5443,184,1384.83333333,536021,46597,202246.416667
thatslovelyblog,21103,762,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17075860_1457663644264417_4296732192551206912_a.jpg,40,12,31.0833333333,286,91,223.166666667
tuulavintage,2642003,4996,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16230057_103230576859290_3654277167505735680_a.jpg,962,324,606.833333333,90878,48715,62836.9166667
sincerelyjules,4522608,4961,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15306584_1817826551828727_8387062713716572160_a.jpg,704,203,416.416666667,100776,18758,65357.75
menwithstreetstyle,2734962,2877,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10957360_442034759282080_248540919_a.jpg,266,79,138.583333333,39507,16740,25841.4166667
classnfab,10305,1916,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17333190_238638076600442_8136184684590661632_a.jpg,27,1,8.75,262,109,198.416666667
juliahengel,1107474,4638,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17881789_308208379596061_4667416655066824704_a.jpg,278,89,155.5,31243,11916,17870.1666667
dapperlou,86010,1745,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13249729_476045232590658_989259168_a.jpg,91,14,44.25,2802,406,1592.25
polabur,184386,2736,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17817500_1222238894511889_5659597745900486656_a.jpg,4526,75,560.916666667,26320,10429,19535.5
ourwildabandon,134133,626,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10665413_648128361970921_757483124_a.jpg,66,5,27.1666666667,2214,447,1043.91666667
floyding,371,844,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11325111_886303558124633_2137869453_a.jpg,3,0,0.916666666667,51,22,32.5833333333
brooketestoni,136186,1473,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17881738_154754055054709_132603782369378304_a.jpg,51,13,25.3333333333,2031,626,1339.41666667
rachelrector,488,234,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/11363788_731042203666466_32937950_a.jpg,5,0,1.66666666667,112,47,71.5
natalieliao_,1147,8,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13649396_311105365901507_546641412_a.jpg,1,0,0.25,121,31,69.5
dailyfashionista_dana,10971,1256,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17933783_1269426666510406_5602174617268518912_a.jpg,60,22,34.4166666667,176,104,129.666666667
viewfrom5ft2,20937,1854,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16230631_697080743805345_2681996880652533760_n.jpg,24,5,14.75,1038,254,466.416666667
thenativefox,946917,400,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15624574_1064392310335796_3051462723507322880_a.jpg,209,36,76.0,13468,5829,8989.5
fashionininspo,295919,1019,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14712114_1261851410533509_8177990431666077696_a.jpg,59,17,37.5833333333,10975,1164,6169.83333333
meke_up,28860,404,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/11910045_164879780513891_1026660402_a.jpg,74,15,30.9166666667,6351,227,1700.16666667
ronmcquade,887,258,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14719547_1156232961134615_21905497145737216_a.jpg,11,1,5.58333333333,130,36,78.3333333333
ohmiloveit,26385,628,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17439423_433168433697585_4317559352257937408_a.jpg,65,36,54.1666666667,1722,502,1193.66666667
thelsd,206401,460,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11201557_386741698202831_1860218988_a.jpg,154,19,68.9166666667,5752,1770,3182.83333333
justfabonline,366578,3414,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/15876551_295314920865710_498759399439859712_a.jpg,23,0,8.5,2242,385,1222.58333333
journeywonders,39065,815,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17437495_793364367504460_3300914827785928704_a.jpg,74,23,48.8333333333,1359,752,1118.41666667
alexanderwangny,3250521,1866,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11264601_116883675325342_163295204_a.jpg,216,31,75.9166666667,29751,4025,15148.5833333
hilaryduff,7582358,1770,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11351784_1652036165073397_1921111741_a.jpg,802,141,387.666666667,176497,21929,101361.333333
instock_nl,3307,547,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10817558_1508805312738204_1919316438_a.jpg,10,1,3.33333333333,119,46,83.8333333333
karlmond,10160,1081,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/1170395_1673639919575855_158519775_a.jpg,11,0,4.25,173,81,116.833333333
pobke,31512,3930,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17332615_1418555164841381_1878394605351731200_a.jpg,22,10,14.4166666667,3034,1090,2058.0
sarahbelle93x,289149,2703,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16465092_363647684017231_7450275864798822400_a.jpg,75,4,28.3333333333,15909,1805,6730.08333333
vivalapinkposh,13135,277,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17883062_541849746203344_392920148157136896_a.jpg,27,10,17.5,588,173,363.166666667
katvondbeauty,3320869,2905,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10986320_834283616666655_983075138_a.jpg,867,36,313.166666667,140142,9996,44167.4166667
yoga_one,8,38,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11909937_594731997332668_521083497_a.jpg,0,0,0.0,1,0,0.0833333333333
lookingthroughhercloset,7538,132,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16583915_325375191197246_3530656760207507456_a.jpg,101,12,62.5,568,235,416.416666667
laureenmuy,870585,7665,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17818274_129256804280260_5041686186913955840_a.jpg,7352,71,697.5,26299,5363,12071.75
unclescrooch,139960,2102,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13715256_1759044734311708_528019885_a.jpg,29,7,15.0,1707,579,1004.0
jprstyling,25504,1688,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16229392_1407076826003579_612823775087427584_a.jpg,10,1,5.25,294,97,183.5
maketodayahollyday,103977,1271,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17438502_1386160401464018_1806354169708150784_a.jpg,210,31,122.5,5889,1073,2604.0
dallaswardrobe,135358,2332,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16465018_371726623182978_4185114084246552576_a.jpg,75,14,28.0833333333,4012,863,2242.08333333
muradosmann,4628292,401,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/18011246_1853221531609419_6194376003804987392_a.jpg,2271,181,635.25,237244,33627,113240.166667
fashion.wicked,37995,105,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16465616_1102087339901366_3413719944792113152_a.jpg,153,27,79.8333333333,19611,1186,9291.91666667
poppylissiman,83076,2841,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12142557_438361356366033_929637074_a.jpg,123,2,23.1666666667,3821,536,1431.16666667
plus__j,1598,272,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15035551_1881904252044920_5223199029625618432_a.jpg,10,0,2.08333333333,131,21,42.75
theblondeabroad,377418,1883,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11820529_738251219618042_1152969049_a.jpg,714,69,247.416666667,26821,5524,11272.5
biancamaycheah,156753,2003,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16124264_1226065104145862_3527777229448675328_n.jpg,64,11,34.25,2383,434,1557.33333333
britneyspearsfragrances,18938,78,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16110468_1844128642497555_4522972262042697728_a.jpg,14,2,6.16666666667,875,353,518.0
helenabordon,961927,5507,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17663766_837601319728579_2240996489172090880_a.jpg,103,21,51.5833333333,13132,1634,7043.08333333
daniaustin,73639,2126,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17882830_1754461768199600_5487405192674541568_a.jpg,84,15,39.75,6536,1302,2618.83333333
thefashionguitar,283877,6213,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11820517_952281658188438_2143666903_a.jpg,90,26,51.6666666667,3622,1359,2569.66666667
beangoods,33802,2261,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14241052_1096960817026555_2686014191197749248_a.jpg,217,3,26.9166666667,4761,240,985.0
amiparis,87081,2738,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/11821879_1600309286901790_1650214531_a.jpg,17,2,8.25,2455,794,1355.0
ctvisit,18728,446,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/915706_164728923674043_1965303195_a.jpg,16,4,9.33333333333,680,276,512.833333333
theflawlessmommy,3206,725,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12277399_1511401759159785_1557275259_a.jpg,45,14,25.5,301,179,251.75
discover,140399,886,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/11312121_1501128723530998_1993108568_a.jpg,17,4,9.83333333333,1968,1445,1713.58333333
smashleybell,665792,2092,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14574018_1209074832508895_3003805031951499264_a.jpg,77,24,40.9166666667,9748,4541,6998.75
superwowomg,12000,4797,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10864932_1512026822418348_1158499849_a.jpg,12,2,7.16666666667,350,160,229.25
interviewmag,878735,4809,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11201523_1018981428142827_420869574_a.jpg,53,7,26.6666666667,7894,1200,3679.66666667
lifeofaladybear,13166,2506,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16230609_740291632806920_2825082839945445376_a.jpg,13,1,7.25,320,146,260.833333333
itsmeerikat,9157,2177,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17267450_256010551525417_404661308844146688_a.jpg,116,5,25.5,705,187,331.833333333
101thingsilove,30980,2358,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15258828_346877722354087_4103607519207751680_a.jpg,90,22,50.5,391,155,240.083333333
